R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.5096    	  0.1774E-02	  0.1432E-01
  0.5176    	  0.1524E-02	  0.1461E-01
  0.5258    	  0.1308E-02	  0.1490E-01
  0.5340    	  0.1121E-02	  0.1519E-01
  0.5423    	  0.9594E-03	  0.1548E-01
  0.5506    	  0.8202E-03	  0.1578E-01
  0.5590    	  0.7004E-03	  0.1608E-01
  0.5675    	  0.5974E-03	  0.1638E-01
  0.5760    	  0.5089E-03	  0.1669E-01
  0.5845    	  0.4329E-03	  0.1700E-01
  0.5932    	  0.3679E-03	  0.1732E-01
  0.6019    	  0.3122E-03	  0.1765E-01
  0.6107    	  0.2646E-03	  0.1798E-01
  0.6195    	  0.2240E-03	  0.1832E-01
  0.6284    	  0.1893E-03	  0.1865E-01
  0.6373    	  0.1599E-03	  0.1899E-01
  0.6463    	  0.1348E-03	  0.1934E-01
  0.6554    	  0.1135E-03	  0.1969E-01
  0.6645    	  0.9548E-04	  0.2004E-01
  0.6737    	  0.8020E-04	  0.2040E-01
  0.6830    	  0.6728E-04	  0.2077E-01
  0.6923    	  0.5637E-04	  0.2114E-01
  0.7017    	  0.4717E-04	  0.2152E-01
  0.7111    	  0.3940E-04	  0.2189E-01
  0.7206    	  0.3286E-04	  0.2226E-01
  0.7302    	  0.2737E-04	  0.2264E-01
  0.7398    	  0.2275E-04	  0.2302E-01
  0.7495    	  0.1889E-04	  0.2340E-01
  0.7593    	  0.1565E-04	  0.2378E-01
  0.7691    	  0.1295E-04	  0.2416E-01
  0.7790    	  0.1070E-04	  0.2455E-01
  0.7889    	  0.8827E-05	  0.2494E-01
  0.7989    	  0.7271E-05	  0.2534E-01
  0.8089    	  0.5979E-05	  0.2573E-01
  0.8191    	  0.4909E-05	  0.2613E-01
  0.8293    	  0.4025E-05	  0.2653E-01
  0.8395    	  0.3295E-05	  0.2694E-01
  0.8498    	  0.2693E-05	  0.2735E-01
  0.8602    	  0.2198E-05	  0.2776E-01
  0.8706    	  0.1791E-05	  0.2817E-01
  0.8811    	  0.1457E-05	  0.2858E-01
  0.8916    	  0.1184E-05	  0.2900E-01
  0.9023    	  0.9603E-06	  0.2943E-01
  0.9129    	  0.7779E-06	  0.2986E-01
  0.9237    	  0.6291E-06	  0.3029E-01
  0.9345    	  0.5080E-06	  0.3073E-01
  0.9453    	  0.4096E-06	  0.3117E-01
  0.9563    	  0.3298E-06	  0.3162E-01
  0.9672    	  0.2651E-06	  0.3207E-01
  0.9783    	  0.2127E-06	  0.3253E-01
  0.9894    	  0.1704E-06	  0.3300E-01
